Date,Age Group,Race/Ethnicity,Population Size,1st Dose,1st Dose Percent,Vaccine Series Completed,Vaccine Series Completed Percent,Boosted,Boosted Percent,Bivalent,Bivalent Percent
8/21/21,30-49,"White, non-Latinx",310259,213341,68.8,203581,65.6,626,0.2,0,0
8/21/21,30-49,All,809519,560375,69.2,517131,63.9,1040,0.1,0,0
8/21/21,50-64,"Asian, non-Latinx",27117,22309,82.3,21247,78.4,37,0.1,0,0
8/21/21,18-29,"Asian, non-Latinx",41068,34221,83.3,31634,77,24,0.1,0,0
8/21/21,65+,"Black, non-Latinx",125967,84577,67.1,78759,62.5,189,0.2,0,0
8/21/21,50-64,"Other, non-Latinx",3063,10603,99,9281,99,22,0.7,0,0
8/21/21,30-49,"Black, non-Latinx",197825,89400,45.2,77966,39.4,109,0.1,0,0
8/21/21,18-29,Latinx,147161,98499,66.9,87836,59.7,49,0,0,0
8/21/21,18-29,Unknown,,14389,,12743,,6,,0,
8/21/21,30-49,"Other, non-Latinx",10186,22173,99,19302,99,37,0.4,0,0
8/21/21,65+,All,362629,264148,72.8,249102,68.7,1619,0.4,0,0
8/21/21,50-64,"White, non-Latinx",149921,107616,71.8,102781,68.6,644,0.4,0,0
8/21/21,65+,"White, non-Latinx",135462,94471,69.7,90860,67.1,1225,0.9,0,0
8/21/21,18-29,"Other, non-Latinx",11506,14963,99,12501,99,10,0.1,0,0
8/21/21,50-64,Unknown,,12229,,10636,,9,,0,
8/21/21,65+,Latinx,71039,51034,71.8,48358,68.1,114,0.2,0,0
8/21/21,18-29,"White, non-Latinx",187581,124199,66.2,115064,61.3,151,0.1,0,0
8/21/21,65+,"Other, non-Latinx",3206,6502,99,5850,99,21,0.7,0,0
8/21/21,30-49,"Asian, non-Latinx",64910,48251,74.3,45745,70.5,96,0.1,0,0
8/21/21,50-64,Latinx,114048,94743,83.1,89252,78.3,141,0.1,0,0
8/21/21,11-May,"White, non-Latinx",43777,0,0,0,0,0,0,0,0
8/21/21,11-May,"Other, non-Latinx",6225,0,0,0,0,0,0,0,0
8/21/21,11-May,"Asian, non-Latinx",10651,0,0,0,0,0,0,0,0
8/21/21,17-Dec,Unknown,,2118,,1593,,0,,0,
8/21/21,17-Dec,All,180859,99113,54.8,79851,44.2,52,0,0,0
8/21/21,17-Dec,Latinx,76627,47637,62.2,37643,49.1,29,0,0,0
8/21/21,17-Dec,"Other, non-Latinx",3047,3265,99,2348,77.1,3,0.1,0,0
8/21/21,17-Dec,"Black, non-Latinx",57964,17972,31,13408,23.1,7,0,0,0
8/21/21,11-May,All,210448,0,0,0,0,0,0,0,0
8/21/21,11-May,Latinx,83432,0,0,0,0,0,0,0,0
8/21/21,17-Dec,"Asian, non-Latinx",8804,6658,75.6,5958,67.7,1,0,0,0
8/21/21,11-May,"Black, non-Latinx",66458,0,0,0,0,0,0,0,0
8/21/21,17-Dec,"White, non-Latinx",35643,21463,60.2,18901,53,12,0,0,0
8/21/21,11-May,Unknown,,0,,0,,0,,0,
8/28/21,11-May,All,210448,0,0,0,0,0,0,0,0
8/28/21,50-64,"Other, non-Latinx",3063,10783,99,9425,99,35,1.1,0,0
8/28/21,65+,"Other, non-Latinx",3206,6564,99,5903,99,44,1.4,0,0
8/28/21,30-49,"White, non-Latinx",310259,214376,69.1,204569,65.9,1124,0.4,0,0
8/28/21,65+,Latinx,71039,51198,72.1,48541,68.3,218,0.3,0,0
8/28/21,18-29,"Other, non-Latinx",11506,15311,99,12775,99,17,0.1,0,0
8/28/21,0-4,Latinx,54903,0,0,0,0,0,0,0,0
8/28/21,0-4,"Black, non-Latinx",47946,0,0,0,0,0,0,0,0
8/28/21,0-4,"White, non-Latinx",42995,0,0,0,0,0,0,0,0
8/28/21,0-4,"Asian, non-Latinx",9998,0,0,0,0,0,0,0,0
8/28/21,0-4,"Other, non-Latinx",6925,0,0,0,0,0,0,0,0
8/28/21,0-4,Unknown,,0,,0,,0,,0,
8/28/21,0-4,All,162797,0,0,0,0,0,0,0,0
8/28/21,18-29,"Black, non-Latinx",139472,43929,31.5,36271,26,48,0,0,0
8/28/21,30-49,"Asian, non-Latinx",64910,48489,74.7,46021,70.9,213,0.3,0,0
8/28/21,18-29,"White, non-Latinx",187581,124900,66.6,115775,61.7,275,0.1,0,0
8/28/21,50-64,"Black, non-Latinx",145449,101400,69.7,92673,63.7,356,0.2,0,0
8/28/21,30-49,Unknown,,23709,,20889,,18,,0,
8/28/21,18-29,Unknown,,14496,,12814,,10,,0,
8/28/21,50-64,All,439599,350298,79.7,327371,74.5,1856,0.4,0,0
8/28/21,50-64,"Asian, non-Latinx",27117,22409,82.6,21360,78.8,93,0.3,0,0
8/28/21,30-49,All,809519,566002,69.9,522696,64.6,1944,0.2,0,0
8/28/21,50-64,Unknown,,12313,,10724,,20,,0,
8/28/21,18-29,"Asian, non-Latinx",41068,34475,83.9,31854,77.6,56,0.1,0,0
8/28/21,18-29,Latinx,147161,100116,68,89375,60.7,99,0.1,0,0
8/28/21,50-64,Latinx,114048,95311,83.6,89920,78.8,281,0.2,0,0
8/28/21,30-49,"Black, non-Latinx",197825,91265,46.1,79730,40.3,198,0.1,0,0
8/28/21,65+,Unknown,,9276,,7857,,13,,0,
8/28/21,30-49,"Other, non-Latinx",10186,22644,99,19678,99,62,0.6,0,0
8/28/21,65+,"Black, non-Latinx",125967,84978,67.5,79250,62.9,392,0.3,0,0
8/28/21,50-64,"White, non-Latinx",149921,108082,72.1,103269,68.9,1071,0.7,0,0
8/28/21,65+,"Asian, non-Latinx",26955,18376,68.2,17515,65,140,0.5,0,0
8/28/21,30-49,Latinx,226340,165519,73.1,151809,67.1,329,0.1,0,0
8/28/21,65+,All,362629,265190,73.1,250218,69,2993,0.8,0,0
8/28/21,18-29,All,526788,333227,63.3,298864,56.7,505,0.1,0,0
8/28/21,65+,"White, non-Latinx",135462,94798,70,91152,67.3,2186,1.6,0,0
8/28/21,11-May,Latinx,83432,0,0,0,0,0,0,0,0
8/28/21,17-Dec,"Black, non-Latinx",57964,18958,32.7,14341,24.7,15,0,0,0
8/28/21,17-Dec,All,180859,103033,57,83865,46.4,89,0,0,0
8/28/21,17-Dec,Latinx,76627,49817,65,39996,52.2,49,0.1,0,0
8/28/21,11-May,"White, non-Latinx",43777,0,0,0,0,0,0,0,0
8/28/21,17-Dec,Unknown,,2190,,1655,,0,,0,
8/28/21,17-Dec,"Other, non-Latinx",3047,3454,99,2508,82.3,4,0.1,0,0
8/28/21,11-May,"Asian, non-Latinx",10651,0,0,0,0,0,0,0,0
8/28/21,11-May,Unknown,,0,,0,,0,,0,
8/28/21,11-May,"Other, non-Latinx",6225,0,0,0,0,0,0,0,0
8/28/21,17-Dec,"Asian, non-Latinx",8804,6791,77.1,6107,69.4,4,0,0,0
8/28/21,11-May,"Black, non-Latinx",66458,0,0,0,0,0,0,0,0
8/28/21,17-Dec,"White, non-Latinx",35643,21823,61.2,19258,54,17,0,0,0
9/4/21,18-29,Latinx,147161,101888,69.2,90818,61.7,156,0.1,0,0
9/4/21,30-49,"Black, non-Latinx",197825,93432,47.2,81344,41.1,312,0.2,0,0
9/4/21,18-29,"Asian, non-Latinx",41068,34710,84.5,32103,78.2,79,0.2,0,0
9/4/21,18-29,"White, non-Latinx",187581,125649,67,116491,62.1,442,0.2,0,0
9/4/21,18-29,All,526788,337822,64.1,302577,57.4,797,0.2,0,0
9/4/21,0-4,Latinx,54903,0,0,0,0,0,0,0,0
9/4/21,0-4,"Black, non-Latinx",47946,0,0,0,0,0,0,0,0
9/4/21,0-4,"White, non-Latinx",42995,0,0,0,0,0,0,0,0
9/4/21,0-4,"Asian, non-Latinx",9998,0,0,0,0,0,0,0,0
9/4/21,0-4,"Other, non-Latinx",6925,0,0,0,0,0,0,0,0
9/4/21,0-4,Unknown,,0,,0,,0,,0,
9/4/21,0-4,All,162797,0,0,0,0,0,0,0,0
9/4/21,65+,"Other, non-Latinx",3206,6632,99,5954,99,78,2.4,0,0
9/4/21,50-64,"Other, non-Latinx",3063,10982,99,9578,99,57,1.9,0,0
9/4/21,50-64,"Black, non-Latinx",145449,102438,70.4,93642,64.4,516,0.4,0,0
9/4/21,30-49,"White, non-Latinx",310259,215378,69.4,205436,66.2,1701,0.5,0,0
9/4/21,65+,Latinx,71039,51346,72.3,48699,68.6,365,0.5,0,0
9/4/21,50-64,"White, non-Latinx",149921,108615,72.4,103736,69.2,1536,1,0,0
9/4/21,18-29,"Black, non-Latinx",139472,45307,32.5,37200,26.7,68,0,0,0
9/4/21,65+,Unknown,,9304,,7890,,25,,0,
9/4/21,18-29,"Other, non-Latinx",11506,15654,99,13054,99,30,0.3,0,0
9/4/21,30-49,Unknown,,23936,,21069,,46,,0,
9/4/21,30-49,"Other, non-Latinx",10186,23143,99,20055,99,96,0.9,0,0
9/4/21,50-64,All,439599,352776,80.2,329724,75,2745,0.6,0,0
9/4/21,30-49,Latinx,226340,167310,73.9,153553,67.8,529,0.2,0,0
9/4/21,30-49,"Asian, non-Latinx",64910,48732,75.1,46268,71.3,330,0.5,0,0
9/4/21,30-49,All,809519,571931,70.7,527725,65.2,3014,0.4,0,0
9/4/21,65+,All,362629,266100,73.4,251216,69.3,4574,1.3,0,0
9/4/21,17-Dec,Unknown,,2219,,1706,,0,,0,
9/4/21,50-64,Latinx,114048,95858,84.1,90497,79.3,437,0.4,0,0
9/4/21,18-29,Unknown,,14614,,12911,,22,,0,
9/4/21,65+,"White, non-Latinx",135462,95111,70.2,91415,67.5,3249,2.4,0,0
9/4/21,50-64,Unknown,,12399,,10813,,38,,0,
9/4/21,65+,"Black, non-Latinx",125967,85285,67.7,79684,63.3,635,0.5,0,0
9/4/21,50-64,"Asian, non-Latinx",27117,22484,82.9,21458,79.1,161,0.6,0,0
9/4/21,65+,"Asian, non-Latinx",26955,18422,68.3,17574,65.2,222,0.8,0,0
9/4/21,17-Dec,"Other, non-Latinx",3047,3574,99,2634,86.4,4,0.1,0,0
9/4/21,11-May,Unknown,,0,,0,,0,,0,
9/4/21,17-Dec,"White, non-Latinx",35643,22085,62,19605,55,22,0.1,0,0
9/4/21,11-May,"Asian, non-Latinx",10651,0,0,0,0,0,0,0,0
9/4/21,11-May,Latinx,83432,0,0,0,0,0,0,0,0
9/4/21,11-May,"Black, non-Latinx",66458,0,0,0,0,0,0,0,0
9/4/21,11-May,"White, non-Latinx",43777,0,0,0,0,0,0,0,0
9/4/21,11-May,All,210448,0,0,0,0,0,0,0,0
9/4/21,11-May,"Other, non-Latinx",6225,0,0,0,0,0,0,0,0
9/4/21,17-Dec,"Asian, non-Latinx",8804,6847,77.8,6216,70.6,6,0.1,0,0
9/4/21,17-Dec,All,180859,105387,58.3,87139,48.2,113,0.1,0,0
9/4/21,17-Dec,"Black, non-Latinx",57964,19578,33.8,15146,26.1,20,0,0,0
9/4/21,17-Dec,Latinx,76627,51084,66.7,41832,54.6,61,0.1,0,0
9/11/21,11-May,"Other, non-Latinx",6225,0,0,0,0,0,0,0,0
9/11/21,30-49,Unknown,,24120,,21236,,55,,0,
9/11/21,18-29,All,526788,341338,64.8,305641,58,959,0.2,0,0
9/11/21,18-29,"Asian, non-Latinx",41068,34901,85,32339,78.7,96,0.2,0,0
9/11/21,0-4,Latinx,54903,0,0,0,0,0,0,0,0
9/11/21,0-4,"Black, non-Latinx",47946,0,0,0,0,0,0,0,0
9/11/21,0-4,"White, non-Latinx",42995,0,0,0,0,0,0,0,0
9/11/21,0-4,"Asian, non-Latinx",9998,0,0,0,0,0,0,0,0
9/11/21,0-4,"Other, non-Latinx",6925,0,0,0,0,0,0,0,0
9/11/21,0-4,Unknown,,0,,0,,0,,0,
9/11/21,0-4,All,162797,0,0,0,0,0,0,0,0
9/11/21,30-49,"Asian, non-Latinx",64910,48903,75.3,46446,71.6,402,0.6,0,0
9/11/21,50-64,"Asian, non-Latinx",27117,22541,83.1,21537,79.4,194,0.7,0,0
9/11/21,65+,"Other, non-Latinx",3206,6689,99,6002,99,94,2.9,0,0
9/11/21,30-49,Latinx,226340,168721,74.5,155121,68.5,633,0.3,0,0
9/11/21,18-29,Latinx,147161,103123,70.1,91979,62.5,190,0.1,0,0
9/11/21,18-29,"Black, non-Latinx",139472,46471,33.3,38006,27.2,81,0.1,0,0
9/11/21,65+,"Asian, non-Latinx",26955,18451,68.5,17609,65.3,279,1,0,0
9/11/21,30-49,"Black, non-Latinx",197825,95378,48.2,82882,41.9,398,0.2,0,0
9/11/21,50-64,"Black, non-Latinx",145449,103307,71,94595,65,668,0.5,0,0
9/11/21,50-64,"Other, non-Latinx",3063,11115,99,9721,99,68,2.2,0,0
9/11/21,30-49,"White, non-Latinx",310259,216145,69.7,206184,66.5,2051,0.7,0,0
9/11/21,50-64,All,439599,354746,80.7,331810,75.5,3389,0.8,0,0
9/11/21,30-49,"Other, non-Latinx",10186,23556,99,20365,99,110,1.1,0,0
9/11/21,65+,All,362629,266810,73.6,252074,69.5,5641,1.6,0,0
9/11/21,50-64,Latinx,114048,96265,84.4,90942,79.7,563,0.5,0,0
9/11/21,17-Dec,Latinx,76627,52001,67.9,43651,57,77,0.1,0,0
9/11/21,50-64,Unknown,,12476,,10894,,48,,0,
9/11/21,65+,Unknown,,9334,,7928,,35,,0,
9/11/21,30-49,All,809519,576823,71.3,532234,65.7,3649,0.5,0,0
9/11/21,65+,"Black, non-Latinx",125967,85577,67.9,80081,63.6,856,0.7,0,0
9/11/21,50-64,"White, non-Latinx",149921,109042,72.7,104121,69.5,1848,1.2,0,0
9/11/21,18-29,Unknown,,14722,,12987,,27,,0,
9/11/21,65+,Latinx,71039,51454,72.4,48867,68.8,468,0.7,0,0
9/11/21,18-29,"Other, non-Latinx",11506,15944,99,13298,99,37,0.3,0,0
9/11/21,65+,"White, non-Latinx",135462,95305,70.4,91587,67.6,3909,2.9,0,0
9/11/21,18-29,"White, non-Latinx",187581,126177,67.3,117032,62.4,528,0.3,0,0
9/11/21,17-Dec,"Other, non-Latinx",3047,3670,99,2768,90.8,6,0.2,0,0
9/11/21,17-Dec,"White, non-Latinx",35643,22307,62.6,19939,55.9,27,0.1,0,0
9/11/21,11-May,All,210448,0,0,0,0,0,0,0,0
9/11/21,11-May,"Asian, non-Latinx",10651,0,0,0,0,0,0,0,0
9/11/21,11-May,"Black, non-Latinx",66458,0,0,0,0,0,0,0,0
9/11/21,11-May,Latinx,83432,0,0,0,0,0,0,0,0
9/11/21,17-Dec,Unknown,,2258,,1743,,1,,0,
9/11/21,17-Dec,"Asian, non-Latinx",8804,6893,78.3,6326,71.9,6,0.1,0,0
9/11/21,17-Dec,"Black, non-Latinx",57964,20067,34.6,15944,27.5,22,0,0,0
9/11/21,11-May,"White, non-Latinx",43777,0,0,0,0,0,0,0,0
9/11/21,17-Dec,All,180859,107196,59.3,90371,50,139,0.1,0,0
9/11/21,11-May,Unknown,,0,,0,,0,,0,
9/18/21,50-64,"Black, non-Latinx",145449,104279,71.7,95559,65.7,827,0.6,0,0
9/18/21,65+,"Asian, non-Latinx",26955,18492,68.6,17658,65.5,340,1.3,0,0
9/18/21,65+,All,362629,267631,73.8,252956,69.8,6902,1.9,0,0
9/18/21,18-29,Unknown,,14843,,13067,,31,,0,
9/18/21,65+,"Black, non-Latinx",125967,85894,68.2,80467,63.9,1125,0.9,0,0
9/18/21,0-4,Latinx,54903,0,0,0,0,0,0,0,0
9/18/21,0-4,"Black, non-Latinx",47946,0,0,0,0,0,0,0,0
9/18/21,0-4,"White, non-Latinx",42995,0,0,0,0,0,0,0,0
9/18/21,0-4,"Asian, non-Latinx",9998,0,0,0,0,0,0,0,0
9/18/21,0-4,"Other, non-Latinx",6925,0,0,0,0,0,0,0,0
9/18/21,0-4,Unknown,,0,,0,,0,,0,
9/18/21,0-4,All,162797,0,0,0,0,0,0,0,0
9/18/21,30-49,Latinx,226340,170123,75.2,156707,69.2,747,0.3,0,0
9/18/21,50-64,"Asian, non-Latinx",27117,22591,83.3,21616,79.7,230,0.8,0,0
9/18/21,18-29,"Other, non-Latinx",11506,16229,99,13545,99,40,0.3,0,0
9/18/21,50-64,"White, non-Latinx",149921,109415,73,104541,69.7,2148,1.4,0,0
9/18/21,30-49,"Black, non-Latinx",197825,97546,49.3,84659,42.8,487,0.2,0,0
9/18/21,50-64,Latinx,114048,96704,84.8,91477,80.2,677,0.6,0,0
9/18/21,18-29,"White, non-Latinx",187581,126681,67.5,117631,62.7,610,0.3,0,0
9/18/21,65+,"White, non-Latinx",135462,95525,70.5,91792,67.8,4645,3.4,0,0
9/18/21,18-29,"Black, non-Latinx",139472,47774,34.3,38981,27.9,104,0.1,0,0
9/18/21,50-64,All,439599,356825,81.2,334043,76,4033,0.9,0,0
9/18/21,30-49,Unknown,,24295,,21383,,66,,0,
9/18/21,18-29,All,526788,345065,65.5,309054,58.7,1134,0.2,0,0
9/18/21,30-49,"White, non-Latinx",310259,216895,69.9,207120,66.8,2374,0.8,0,0
9/18/21,30-49,"Other, non-Latinx",10186,23995,99,20749,99,126,1.2,0,0
9/18/21,18-29,Latinx,147161,104446,71,93292,63.4,236,0.2,0,0
9/18/21,65+,"Other, non-Latinx",3206,6737,99,6050,99,109,3.4,0,0
9/18/21,50-64,"Other, non-Latinx",3063,11279,99,9876,99,88,2.9,0,0
9/18/21,30-49,All,809519,581904,71.9,537270,66.4,4274,0.5,0,0
9/18/21,30-49,"Asian, non-Latinx",64910,49050,75.6,46652,71.9,474,0.7,0,0
9/18/21,17-Dec,"White, non-Latinx",35643,22506,63.1,20292,56.9,28,0.1,0,0
9/18/21,65+,Latinx,71039,51606,72.6,49021,69,628,0.9,0,0
9/18/21,50-64,Unknown,,12557,,10974,,63,,0,
9/18/21,18-29,"Asian, non-Latinx",41068,35092,85.4,32538,79.2,113,0.3,0,0
9/18/21,11-May,Unknown,,0,,0,,0,,0,
9/18/21,17-Dec,"Black, non-Latinx",57964,20703,35.7,16734,28.9,30,0.1,0,0
9/18/21,65+,Unknown,,9377,,7968,,55,,0,
9/18/21,11-May,"Black, non-Latinx",66458,0,0,0,0,0,0,0,0
9/18/21,11-May,"Asian, non-Latinx",10651,0,0,0,0,0,0,0,0
9/18/21,11-May,All,210448,0,0,0,0,0,0,0,0
9/18/21,17-Dec,"Other, non-Latinx",3047,3778,99,2899,95.1,7,0.2,0,0
9/18/21,11-May,"White, non-Latinx",43777,0,0,0,0,0,0,0,0
9/18/21,17-Dec,"Asian, non-Latinx",8804,6941,78.8,6434,73.1,6,0.1,0,0
9/18/21,11-May,"Other, non-Latinx",6225,0,0,0,0,0,0,0,0
9/18/21,17-Dec,Unknown,,2297,,1801,,1,,0,
9/18/21,17-Dec,All,180859,109207,60.4,93741,51.8,159,0.1,0,0
9/18/21,11-May,Latinx,83432,0,0,0,0,0,0,0,0
9/18/21,17-Dec,Latinx,76627,52982,69.1,45581,59.5,87,0.1,0,0
9/25/21,11-May,Unknown,,0,,0,,0,,0,
9/25/21,18-29,All,526788,348146,66.1,312580,59.3,1365,0.3,0,0
9/25/21,30-49,Unknown,,24434,,21547,,90,,0,
9/25/21,30-49,All,809519,586287,72.4,542281,67,5189,0.6,0,0
9/25/21,18-29,"Black, non-Latinx",139472,48877,35,40015,28.7,128,0.1,0,0
9/25/21,65+,"Asian, non-Latinx",26955,18533,68.8,17698,65.7,492,1.8,0,0
9/25/21,65+,"Black, non-Latinx",125967,86161,68.4,80781,64.1,1775,1.4,0,0
9/25/21,18-29,"White, non-Latinx",187581,127099,67.8,118219,63,740,0.4,0,0
9/25/21,18-29,"Other, non-Latinx",11506,16501,99,13800,99,48,0.4,0,0
9/25/21,0-4,Latinx,54903,0,0,0,0,0,0,0,0
9/25/21,0-4,"Black, non-Latinx",47946,0,0,0,0,0,0,0,0
9/25/21,0-4,"White, non-Latinx",42995,0,0,0,0,0,0,0,0
9/25/21,0-4,"Asian, non-Latinx",9998,0,0,0,0,0,0,0,0
9/25/21,0-4,"Other, non-Latinx",6925,0,0,0,0,0,0,0,0
9/25/21,0-4,Unknown,,0,,0,,0,,0,
9/25/21,0-4,All,162797,0,0,0,0,0,0,0,0
9/25/21,50-64,"Black, non-Latinx",145449,105185,72.3,96587,66.4,1060,0.7,0,0
9/25/21,30-49,"White, non-Latinx",310259,217519,70.1,207987,67,2860,0.9,0,0
9/25/21,30-49,"Black, non-Latinx",197825,99441,50.3,86469,43.7,599,0.3,0,0
9/25/21,30-49,"Asian, non-Latinx",64910,49188,75.8,46873,72.2,596,0.9,0,0
9/25/21,65+,Latinx,71039,51738,72.8,49178,69.2,917,1.3,0,0
9/25/21,30-49,"Other, non-Latinx",10186,24362,99,21120,99,155,1.5,0,0
9/25/21,65+,"White, non-Latinx",135462,95814,70.7,91978,67.9,6560,4.8,0,0
9/25/21,65+,"Other, non-Latinx",3206,6797,99,6099,99,171,5.3,0,0
9/25/21,30-49,Latinx,226340,171343,75.7,158285,69.9,889,0.4,0,0
9/25/21,18-29,Latinx,147161,105470,71.7,94702,64.4,279,0.2,0,0
9/25/21,65+,Unknown,,9407,,7995,,80,,0,
9/25/21,50-64,All,439599,358637,81.6,336265,76.5,5008,1.1,0,0
9/25/21,18-29,Unknown,,14918,,13132,,35,,0,
9/25/21,50-64,Unknown,,12626,,11043,,74,,0,
9/25/21,50-64,"Other, non-Latinx",3063,11416,99,10035,99,113,3.7,0,0
9/25/21,50-64,Latinx,114048,97040,85.1,91965,80.6,836,0.7,0,0
9/25/21,65+,All,362629,268450,74,253729,70,9995,2.8,0,0
9/25/21,18-29,"Asian, non-Latinx",41068,35281,85.9,32712,79.7,135,0.3,0,0
9/25/21,50-64,"Asian, non-Latinx",27117,22639,83.5,21685,80,296,1.1,0,0
9/25/21,17-Dec,All,180859,110897,61.3,95965,53.1,184,0.1,0,0
9/25/21,17-Dec,"Black, non-Latinx",57964,21237,36.6,17350,29.9,36,0.1,0,0
9/25/21,11-May,Latinx,83432,0,0,0,0,0,0,0,0
9/25/21,17-Dec,"Other, non-Latinx",3047,3859,99,2993,98.2,7,0.2,0,0
9/25/21,11-May,"White, non-Latinx",43777,0,0,0,0,0,0,0,0
9/25/21,17-Dec,"White, non-Latinx",35643,22677,63.6,20513,57.6,30,0.1,0,0
9/25/21,11-May,"Asian, non-Latinx",10651,0,0,0,0,0,0,0,0
9/25/21,11-May,"Black, non-Latinx",66458,0,0,0,0,0,0,0,0
9/25/21,11-May,All,210448,0,0,0,0,0,0,0,0
9/25/21,17-Dec,"Asian, non-Latinx",8804,6982,79.3,6497,73.8,7,0.1,0,0
9/25/21,17-Dec,Latinx,76627,53817,70.2,46776,61,103,0.1,0,0
9/25/21,11-May,"Other, non-Latinx",6225,0,0,0,0,0,0,0,0
9/25/21,17-Dec,Unknown,,2325,,1836,,1,,0,
9/25/21,50-64,"White, non-Latinx",149921,109731,73.2,104950,70,2629,1.8,0,0
10/2/21,18-29,"Black, non-Latinx",139472,49914,35.8,41076,29.5,226,0.2,0,0
10/2/21,30-49,"Asian, non-Latinx",64910,49349,76,47057,72.5,1552,2.4,0,0
10/2/21,65+,Latinx,71039,51912,73.1,49317,69.4,2151,3,0,0
10/2/21,65+,"Asian, non-Latinx",26955,18602,69,17747,65.8,1187,4.4,0,0
10/2/21,50-64,Unknown,,12703,,11108,,150,,0,
10/2/21,0-4,Latinx,54903,0,0,0,0,0,0,0,0
10/2/21,0-4,"Black, non-Latinx",47946,0,0,0,0,0,0,0,0
10/2/21,0-4,"White, non-Latinx",42995,0,0,0,0,0,0,0,0
10/2/21,0-4,"Asian, non-Latinx",9998,0,0,0,0,0,0,0,0
10/2/21,0-4,"Other, non-Latinx",6925,0,0,0,0,0,0,0,0
10/2/21,0-4,Unknown,,0,,0,,0,,0,
10/2/21,0-4,All,162797,0,0,0,0,0,0,0,0
10/2/21,18-29,"Asian, non-Latinx",41068,35500,86.4,32883,80.1,494,1.2,0,0
10/2/21,30-49,"Other, non-Latinx",10186,24771,99,21451,99,370,3.6,0,0
10/2/21,30-49,All,809519,590723,73,547015,67.6,11364,1.4,0,0
10/2/21,50-64,Latinx,114048,97416,85.4,92392,81,1389,1.2,0,0
10/2/21,18-29,"White, non-Latinx",187581,127511,68,118738,63.3,1802,1,0,0
10/2/21,18-29,Latinx,147161,106415,72.3,95837,65.1,578,0.4,0,0
10/2/21,30-49,"White, non-Latinx",310259,218241,70.3,208815,67.3,6112,2,0,0
10/2/21,65+,Unknown,,9441,,8011,,157,,0,
10/2/21,30-49,Unknown,,24593,,21691,,329,,0,
10/2/21,65+,"Other, non-Latinx",3206,6879,99,6142,99,373,11.6,0,0
10/2/21,50-64,"Asian, non-Latinx",27117,22698,83.7,21744,80.2,660,2.4,0,0
10/2/21,18-29,All,526788,351126,66.7,315774,59.9,3357,0.6,0,0
10/2/21,18-29,Unknown,,15013,,13213,,135,,0,
10/2/21,65+,"Black, non-Latinx",125967,86513,68.7,81107,64.4,4667,3.7,0,0
10/2/21,30-49,"Black, non-Latinx",197825,101302,51.2,88364,44.7,1181,0.6,0,0
10/2/21,30-49,Latinx,226340,172467,76.2,159637,70.5,1820,0.8,0,0
10/2/21,50-64,"Black, non-Latinx",145449,106040,72.9,97492,67,2063,1.4,0,0
10/2/21,18-29,"Other, non-Latinx",11506,16773,99,14027,99,122,1.1,0,0
10/2/21,50-64,"White, non-Latinx",149921,110076,73.4,105363,70.3,4427,3,0,0
10/2/21,65+,All,362629,269683,74.4,254539,70.2,21539,5.9,0,0
10/2/21,65+,"White, non-Latinx",135462,96336,71.1,92215,68.1,13004,9.6,0,0
10/2/21,50-64,"Other, non-Latinx",3063,11569,99,10152,99,194,6.3,0,0
10/2/21,50-64,All,439599,360502,82,338251,76.9,8883,2,0,0
10/2/21,11-May,"Asian, non-Latinx",10651,0,0,0,0,0,0,0,0
10/2/21,17-Dec,Latinx,76627,54554,71.2,47646,62.2,111,0.1,0,0
10/2/21,11-May,"Other, non-Latinx",6225,0,0,0,0,0,0,0,0
10/2/21,11-May,All,210448,0,0,0,0,0,0,0,0
10/2/21,17-Dec,"White, non-Latinx",35643,22824,64,20732,58.2,36,0.1,0,0
10/2/21,11-May,"White, non-Latinx",43777,0,0,0,0,0,0,0,0
10/2/21,11-May,"Black, non-Latinx",66458,0,0,0,0,0,0,0,0
10/2/21,17-Dec,"Asian, non-Latinx",8804,7016,79.7,6540,74.3,8,0.1,0,0
10/2/21,17-Dec,"Other, non-Latinx",3047,3952,99,3065,99,7,0.2,0,0
10/2/21,17-Dec,"Black, non-Latinx",57964,21718,37.5,17812,30.7,43,0.1,0,0
10/2/21,17-Dec,All,180859,112417,62.2,97658,54,206,0.1,0,0
10/2/21,11-May,Unknown,,0,,0,,0,,0,
10/2/21,11-May,Latinx,83432,0,0,0,0,0,0,0,0
10/2/21,17-Dec,Unknown,,2353,,1863,,1,,0,
10/9/21,11-May,Latinx,83432,0,0,0,0,0,0,0,0
10/9/21,18-29,"Other, non-Latinx",11506,17025,99,14253,99,193,1.7,0,0
10/9/21,30-49,Unknown,,24739,,21860,,524,,0,
10/9/21,18-29,All,526788,353851,67.2,318816,60.5,5592,1.1,0,0
10/9/21,30-49,"Other, non-Latinx",10186,25138,99,21781,99,541,5.3,0,0
10/9/21,18-29,"White, non-Latinx",187581,127923,68.2,119214,63.6,2979,1.6,0,0
10/9/21,50-64,Unknown,,12751,,11183,,222,,0,
10/9/21,50-64,All,439599,362122,82.4,340112,77.4,13200,3,0,0
10/9/21,65+,Latinx,71039,52061,73.3,49441,69.6,3493,4.9,0,0
10/9/21,65+,"White, non-Latinx",135462,96659,71.4,92439,68.2,18320,13.5,0,0
10/9/21,50-64,"Black, non-Latinx",145449,106804,73.4,98379,67.6,3247,2.2,0,0
10/9/21,0-4,Latinx,54903,0,0,0,0,0,0,0,0
