Date,Cases Rate - Total,Deaths Rate - Total,Hospitalizations Rate - Total,Cases Rate - Age 0-17,Cases Rate - Age 18-29,Cases Rate - Age 30-39,Cases Rate - Age 40-49,Cases Rate - Age 50-59,Cases Rate - Age 60-69,Cases Rate - Age 70-79,Cases Rate -  Age 80+,Cases Rate - Female,Cases Rate - Male,Cases Rate - Latinx,Cases Rate - Asian Non-Latinx,Cases Rate - Black Non-Latinx,Cases Rate - White Non-Latinx,Cases Rate - Other Race Non-Latinx,Deaths Rate - Age 0-17,Deaths Rate - Age 18-29,Deaths Rate - Age 30-39,Deaths Rate - Age 40-49,Deaths Rate - Age 50-59,Deaths Rate - Age 60-69,Deaths Rate - Age 70-79,Deaths Rate - Age 80+,Deaths Rate - Female,Deaths Rate - Male,Deaths Rate - Latinx,Deaths Rate - Asian Non-Latinx,Deaths Rate - Black Non-Latinx,Deaths Rate - White Non-Latinx,Deaths Rate - Other Race Non-Latinx,Hospitalizations Rate -  Age 0-17,Hospitalizations Rate -  Age 18-29,Hospitalizations Rate -  Age 30-39,Hospitalizations Rate -  Age 40-49,Hospitalizations Rate -  Age 50-59,Hospitalizations Rate -  Age 60-69,Hospitalizations Rate -  Age 70-79,Hospitalizations Rate -  Age 80+,Hospitalizations Rate -  Female,Hospitalizations Rate -  Male,Hospitalizations Rate -  Latinx,Hospitalizations Rate -  Asian Non-Latinx,Hospitalizations Rate -  Black Non-Latinx,Hospitalizations Rate -  White Non-Latinx,Hospitalizations Rate -  Other Race Non-Latinx,Cases - Total,Deaths - Total,Hospitalizations - Total,Cases - Age 0-17,Cases - Age 18-29,Cases - Age 30-39,Cases - Age 40-49,Cases - Age 50-59,Cases - Age 60-69,Cases - Age 70-79,Cases -  Age 80+,Cases - Female,Cases - Male,Cases - Latinx,Cases - Asian Non-Latinx,Cases - Black Non-Latinx,Cases - White Non-Latinx,Cases - Other Race Non-Latinx,Deaths - Age 0-17,Deaths - Age 18-29,Deaths - Age 30-39,Deaths - Age 40-49,Deaths - Age 50-59,Deaths - Age 60-69,Deaths - Age 70-79,Deaths - Age 80+,Deaths - Female,Deaths - Male,Deaths - Latinx,Deaths - Asian Non-Latinx,Deaths - Black Non-Latinx,Deaths - White Non-Latinx,Deaths - Other Race Non-Latinx,Hospitalizations - Age 0-17,Hospitalizations - Age 18-29,Hospitalizations - Age 30-39,Hospitalizations - Age 40-49,Hospitalizations - Age 50-59,Hospitalizations - Age 60-69,Hospitalizations - Age 70-79,Hospitalizations - Age 80+,Hospitalizations - Female,Hospitalizations - Male,Hospitalizations - Latinx,Hospitalizations - Asian Non-Latinx,Hospitalizations - Black Non-Latinx,Hospitalizations - White Non-Latinx,Hospitalizations - Other Race Non-Latinx
10/11/22,11.13,0.04,0.84,9.34,8.27,10.24,11.04,13.24,14.67,14.35,22.5,12.02,10.17,8.77,7.78,12.55,7.67,9.81,0,0,0.03,0,0.09,0.05,0,0.71,0.05,0.03,0.06,0,0.04,0.05,0,0.18,0.31,0.38,0.25,0.55,1.47,3.86,7.5,0.83,0.86,0.52,0.56,1.17,0.76,0.84,301.1,1.1,22.9,51.3,45.7,46.7,37.1,41.4,38.6,22.3,18,166.6,134.3,68.1,14,98.4,69,11.7,0,0,0.1,0,0.3,0.1,0,0.6,0.7,0.4,0.4,0,0.3,0.4,0,1,1.7,1.7,0.9,1.7,3.9,6,6,11.6,11.3,4,1,9.1,6.9,1
10/12/22,11.25,0.04,0.88,9.16,8.4,10.08,11.46,13.28,14.88,15.17,23.58,12.33,10.1,8.99,8.18,12.22,7.78,11.12,0,0,0.03,0,0.09,0,0,0.71,0.04,0.03,0.04,0,0.04,0.05,0,0.21,0.23,0.47,0.21,0.64,1.63,3.49,8.39,0.86,0.9,0.52,0.56,1.26,0.78,0.96,304.4,1,23.7,50.3,46.4,46,38.6,41.6,39.1,23.6,18.9,170.9,133.3,69.9,14.7,95.9,70,13.3,0,0,0.1,0,0.3,0,0,0.6,0.6,0.4,0.3,0,0.3,0.4,0,1.1,1.3,2.1,0.7,2,4.3,5.4,6.7,11.9,11.9,4,1,9.9,7,1.1
10/13/22,11.28,0.04,0.91,9.11,8.16,10.02,11.8,13.51,14.39,16,24.47,12.39,10.09,8.65,8.82,12,7.76,11.48,0,0,0.03,0,0.09,0,0,0.89,0.05,0.03,0.04,0,0.05,0.05,0,0.26,0.13,0.47,0.34,0.68,1.85,3.68,8.04,0.9,0.92,0.53,0.56,1.28,0.79,1.08,305.1,1.1,24.6,50,45.1,45.7,39.7,42.3,37.9,24.9,19.6,171.7,133.1,67.1,15.9,94.1,69.9,13.7,0,0,0.1,0,0.3,0,0,0.7,0.7,0.4,0.3,0,0.4,0.4,0,1.4,0.7,2.1,1.1,2.1,4.9,5.7,6.4,12.4,12.1,4.1,1,10,7.1,1.3
10/14/22,11.45,0.05,0.94,9.08,8.22,10.55,11.93,13.88,14.39,16.09,24.83,12.54,10.27,8.77,9.14,11.6,8.32,12.32,0,0,0,0,0.09,0.11,0,0.89,0.06,0.03,0.04,0,0.07,0.05,0,0.29,0.21,0.5,0.47,0.68,1.85,4.05,6.97,0.99,0.89,0.59,0.4,1.33,0.86,0.96,309.7,1.3,25.4,49.9,45.4,48.1,40.1,43.4,37.9,25,19.9,173.9,135.6,68.1,16.4,91,74.9,14.7,0,0,0,0,0.3,0.3,0,0.7,0.9,0.4,0.3,0,0.6,0.4,0,1.6,1.1,2.3,1.6,2.1,4.9,6.3,5.6,13.7,11.7,4.6,0.7,10.4,7.7,1.1
10/15/22,11.58,0.04,0.98,8.93,8.35,10.46,12.06,14.24,15.1,16.55,24.83,12.7,10.38,8.7,9.53,11.49,8.52,13.63,0,0,0,0,0,0.11,0.09,0.89,0.06,0.02,0.02,0,0.05,0.06,0,0.34,0.21,0.47,0.55,0.78,1.85,4.51,6.61,0.99,0.97,0.57,0.4,1.44,0.9,1.08,313.3,1.1,26.6,49,46.1,47.7,40.6,44.6,39.7,25.7,19.9,176,137,67.6,17.1,90.1,76.7,16.3,0,0,0,0,0,0.3,0.1,0.7,0.9,0.3,0.1,0,0.4,0.6,0,1.9,1.1,2.1,1.9,2.4,4.9,7,5.3,13.7,12.9,4.4,0.7,11.3,8.1,1.3
10/16/22,11.63,0.04,0.98,9.03,8.45,10.52,11.97,14.15,15.54,16.37,24.29,12.87,10.3,8.57,9.21,11.42,8.78,13.39,0,0,0,0,0,0.11,0.09,0.89,0.06,0.02,0.02,0,0.05,0.06,0,0.34,0.23,0.47,0.51,0.78,2.06,4.32,6.25,0.98,0.98,0.61,0.4,1.37,0.9,1.08,314.7,1.1,26.6,49.6,46.7,48,40.3,44.3,40.9,25.4,19.4,178.4,136,66.6,16.6,89.6,79,16,0,0,0,0,0,0.3,0.1,0.7,0.9,0.3,0.1,0,0.4,0.6,0,1.9,1.3,2.1,1.7,2.4,5.4,6.7,5,13.6,13,4.7,0.7,10.7,8.1,1.3
10/17/22,12.36,0.04,0.99,10.23,9.02,11.15,12.78,14.38,16.35,17.47,24.11,13.82,10.81,9.38,10.25,11.93,9.56,12.91,0,0,0,0,0.05,0.11,0.09,0.71,0.05,0.03,0,0.08,0.05,0.06,0,0.31,0.23,0.5,0.47,0.87,2.23,4.05,6.25,1.02,0.95,0.61,0.32,1.4,0.97,0.72,334.4,1.1,26.7,56.1,49.9,50.9,43,45,43,27.1,19.3,191.6,142.7,72.9,18.4,93.6,86,15.4,0,0,0,0,0.1,0.3,0.1,0.6,0.7,0.4,0,0.1,0.4,0.6,0,1.7,1.3,2.3,1.6,2.7,5.9,6.3,5,14.1,12.6,4.7,0.6,11,8.7,0.9
10/18/22,12.33,0.05,0.97,10.8,9.02,10.42,12.82,14.42,16.13,17.29,23.75,13.84,10.72,9.29,10.72,11.97,9.4,12.79,0,0,0,0,0.05,0.11,0.18,0.71,0.05,0.04,0.02,0.08,0.05,0.06,0,0.31,0.18,0.56,0.55,0.78,2.12,3.86,6.25,1.03,0.9,0.52,0.32,1.4,0.98,0.72,333.6,1.3,26.1,59.3,49.9,47.6,43.1,45.1,42.4,26.9,19,191.9,141.4,72.1,19.3,93.9,84.6,15.3,0,0,0,0,0.1,0.3,0.3,0.6,0.7,0.6,0.1,0.1,0.4,0.6,0,1.7,1,2.6,1.9,2.4,5.6,6,5,14.3,11.9,4,0.6,11,8.9,0.9
10/19/22,12.41,0.05,0.95,11.11,8.99,10.52,12.36,14.52,16.24,18.21,23.58,13.73,10.99,9.56,10.96,12.13,9.22,12.08,0,0,0,0,0.05,0.11,0.28,0.71,0.06,0.04,0.02,0.08,0.05,0.08,0,0.29,0.26,0.44,0.64,0.87,2.01,3.95,5.54,1.01,0.89,0.5,0.4,1.44,0.94,0.48,335.9,1.4,25.7,61,49.7,48,41.6,45.4,42.7,28.3,18.9,190.3,145,74.3,19.7,95.1,83,14.4,0,0,0,0,0.1,0.3,0.4,0.6,0.9,0.6,0.1,0.1,0.4,0.7,0,1.6,1.4,2,2.1,2.7,5.3,6.1,4.4,14,11.7,3.9,0.7,11.3,8.4,0.6
10/20/22,12.81,0.06,1,11.4,9.77,11.15,12.1,14.61,16.84,18.95,23.58,14.24,11.26,10.08,11.12,12.73,9.35,12.08,0,0,0,0,0.05,0.11,0.46,0.54,0.07,0.04,0.02,0.08,0.04,0.11,0,0.31,0.34,0.41,0.64,1,2.01,4.14,5.72,1.04,0.95,0.61,0.64,1.48,0.94,0.6,346.7,1.6,27,62.6,54,50.9,40.7,45.7,44.3,29.4,18.9,197.4,148.6,78.3,20,99.9,84.1,14.4,0,0,0,0,0.1,0.3,0.7,0.4,1,0.6,0.1,0.1,0.3,1,0,1.7,1.9,1.9,2.1,3.1,5.3,6.4,4.6,14.4,12.6,4.7,1.1,11.6,8.4,0.7
